Assignment_3 
 Author: Cheng Chen Yang (ccy3); Yi Hsuan Liao (yhliao4)

Question1
  Storm ID      Name  Distance
  EP141982    NORMAN   1439.95
  CP021982       EMA    355.93
  CP031982      HANA    323.09
  EP151982    OLIVIA   1875.76
  EP161982      PAUL   1975.90
  EP171982      ROSA    706.51
  EP181982    SERGIO   2536.71
  EP191982      TARA   1810.08
  CP041982       IWA   1491.79
  EP011983    ADOLPH   1551.63
  EP021983   BARBARA   1678.18
  EP031983     COSME    756.94
  EP041983   DALILIA   1648.06
  EP051983     ERICK   1210.38
  EP061983   FLOSSIE    916.16
  EP071983       GIL   4293.27
  EP081983 HENRIETTE   2923.22
  EP091983    ISMAEL   1237.45
  EP101983  JULIETTE   1343.74
  EP111983      KIKO   1362.66
  EP121983    LORENA   1591.20
  EP131983    MANUEL   1776.63
  EP141983     NARDA   2879.46
  EP151983    OCTAVE    933.99
  EP161983 PRISCILLA   1327.56
  EP171983   RAYMOND   3355.11
  EP181983     SONIA   1339.98
  EP191983      TICO   1409.83
  EP201983     VELMA    248.63
  EP211983    WINNIE    278.02
  EP011984      ALMA   1276.85
  EP021984     BORIS   1877.07
  EP031984  CRISTINA   1286.90
  EP041984   DOUGLAS   2555.58
  EP051984     ELIDA   1921.97
  EP061984    FAUSTO    996.72
  EP071984 GENEVIEVE   1298.66
  EP081984    HERNAN    849.98
  EP091984    ISELLE   1847.62
  EP101984     JULIO    679.28
  CP011984      KELI   1476.58
  EP111984     KENNA    793.65
  EP121984      LALA   2103.16
  EP131984    LOWELL   1097.37
  CP021984      MOKE    199.30
  EP141984     MARIE   1260.22
  EP151984   NORBERT   1873.02
  EP161984     ODILE    702.18
  EP171984      POLO   1551.63
  EP181984    RACHEL   1383.26
  EP191984     SIMON   2103.79
  EP011985    ANDRES   1680.11
  EP021985    BLANCA   1875.04
  EP031985    CARLOS    310.50
  EP041985   DOLORES   2353.91
  EP051985   ENRIQUE   2078.21
  EP061985      FEFA    843.49
  EP071985 GUILLERMO   1574.37
  EP081985     HILDA    530.86
  EP091985   IGNACIO   1436.08
  EP101985    JIMENA   1858.03
  EP111985     KEVIN   1870.98
  EP121985     LINDA   2163.60
  EP131985     MARTY   1507.24
  EP141985      NORA   1051.40
  EP151985      OLAF   2035.82
  EP161985   PAULINE   3089.60
  EP171985      RICK   2717.65
  EP181985    SANDRA   2580.11
  EP191985     TERRY   1746.33
  EP201985    VIVIAN    233.34
  EP211985     WALDO    693.82
  CP011985      NELE   1517.83
  EP221985      XINA   1520.40
  EP011986    AGATHA   1107.32
  EP021986      BLAS    433.60
  EP031986     CELIA   1395.31
  EP041986     DARBY    893.76
  EP051986   ESTELLE   3026.81
  EP061986     FRANK   2981.44
  EP071986 GEORGETTE    933.75
  EP081986    HOWARD    713.75
  EP091986      ISIS   1298.55
  EP101986    JAVIER   2604.89
  EP111986       KAY   1057.47
  EP121986    LESTER    711.22
  EP131986  MADELINE   1894.90
  EP141986    NEWTON   1375.93
  EP151986    ORLENE    549.57
  EP161986     PAINE   1561.78
  EP171986    ROSLYN   1837.86
  EP011987    ADRIAN    383.36
  EP021987   BEATRIZ    932.82
  EP031987    CALVIN   1251.92
  EP041987      DORA    988.05
  EP051987    EUGENE    910.55
  EP061987  FERNANDA   1744.41
  EP071987      GREG   1524.49
  EP081987    HILARY   1974.54
  EP091987     IRWIN   1140.14
  EP101987      JOVA   2142.71
  CP011987       OKA    939.93
  EP111987      KNUT    609.72
  EP121987     LIDIA   1054.18
  EP131987       MAX   1603.88
  EP141987     NORMA    744.77
  EP151987      OTIS   1315.14
  CP021987      PEKE    999.79
  EP161987     PILAR    146.05
  EP171987     RAMON   1263.27
  EP181987     SELMA   1044.36
  EP011988    ALETTA    520.22
  EP021988       BUD    556.83
  EP031988  CARLOTTA   1504.51
  EP041988    DANIEL   1520.25
  EP051988    EMILIA   1086.61
  EP061988     FABIO   2584.59
  EP071988     GILMA   1338.82
  EP081988    HECTOR   2735.64
  EP091988       IVA   1699.98
  EP101988      JOHN    556.89
  CP011988     ULEKI   3148.79
  EP111988    KRISTY   1256.70
  CP021988      WILA    716.86
  EP121988      LANE   2493.07
  EP131988    MIRIAM   2002.79
  EP141988   UNNAMED    427.68
  EP151988   UNNAMED    230.54
  EP161988   UNNAMED    187.62
  EP171988   UNNAMED    413.52
  EP181988   UNNAMED    272.24
  EP191988   UNNAMED    226.50
  EP201988   UNNAMED    370.05
  EP011989    ADOLPH   1140.80
  EP021989   BARBARA    731.40
  EP031989     COSME   1210.57
  EP041989   UNNAMED    540.09
  EP051989   UNNAMED   1269.80
  EP061989   DALILIA   3360.90
  EP071989   UNNAMED   1323.75
  EP081989     ERICK   1099.57
  EP091989   FLOSSIE    977.20
  EP101989       GIL   1306.19
  EP111989 HENRIETTE    848.92
  EP121989    ISMAEL   2507.63
  EP131989  JULIETTE    522.08
  EP141989      KIKO    484.45
  EP151989    LORENA   1650.67
  EP161989    MANUEL    738.78
  EP171989     NARDA   1372.96
  EP181989    OCTAVE   1689.21
  EP191989 PRISCILLA    873.99
  EP201989   UNNAMED    138.22
  EP211989   RAYMOND   2216.19
  EP221989   UNNAMED    816.57
  EP231989   UNNAMED      0.00
  EP241989   UNNAMED    415.53
  EP011990      ALMA   1601.95
  EP021990     BORIS   1437.09
  EP031990  CRISTINA   1003.68
  EP041990   DOUGLAS    703.79
  EP051990     ELIDA   1678.56
  EP061990   UNNAMED    914.81
  EP071990    FAUSTO   1548.87
  EP081990 GENEVIEVE   1980.05
  EP091990    HERNAN   2129.76
  EP101990    ISELLE   1785.42
  CP011990       AKA   2582.33
  EP111990   UNNAMED    226.52
  EP121990   UNNAMED    908.41
  EP131990     JULIO   2318.95
  EP141990     KENNA   1777.30
  EP151990    LOWELL   2364.92
  EP161990     MARIE   2355.17
  EP171990   NORBERT   1548.49
  EP181990   UNNAMED    912.33
  EP191990     ODILE   1775.30
  EP201990      POLO    642.56
  EP211990    RACHEL   1719.05
  EP221990     SIMON   1365.65
  EP231990     TRUDY   2085.76
  EP241990     VANCE   1377.55
  EP011991    ANDRES    231.40
  EP021991    BLANCA   1667.48
  EP031991    CARLOS   2418.99
  EP041991   DELORES    917.58
  EP051991   UNNAMED    288.46
  EP061991   ENRIQUE   1782.96
  EP071991      FEFA   2840.38
  EP081991 GUILLERMO   2107.39
  EP091991     HILDA   1765.60
  EP101991   UNNAMED    206.01
  EP111991   IGNACIO    362.51
  EP121991    JIMENA   2092.19
  EP131991     KEVIN   3286.61
  EP141991     LINDA   1567.57
  EP151991     MARTY   2042.89
  EP161991      NORA   1196.24
  CP011992     EKEKA   3693.97
  CP021992      HALI    244.22
  EP011992    AGATHA    544.98
  EP021992   UNNAMED    269.13
  EP031992      BLAS    281.61
  EP041992     CELIA   2574.27
  EP051992     DARBY   2178.43
  EP061992   ESTELLE   1642.41
  EP071992     FRANK   2474.25
  EP081992 GEORGETTE   3698.43
  EP091992    HOWARD   1151.38
  EP101992      ISIS   1198.80
  EP111992    JAVIER   3316.85
  EP121992   UNNAMED    649.24
  EP131992       KAY   1553.21
  EP141992    LESTER   1496.54
  EP151992  MADELINE   1043.55
  EP161992    NEWTON   1500.69
  EP171992    ORLENE   3274.38
  EP181992     INIKI   2856.67
  EP191992     PAINE    799.13
  EP201992    ROSLYN   2673.53
  EP211992   SEYMOUR   1440.66
  EP221992      TINA   3665.40
  EP231992    VIRGIL    646.46
  EP241992  WINIFRED    903.01
  EP251992    XAVIER    349.78
  EP261992   YOLANDA   2205.75
  EP271992      ZEKE    817.83
  CP031992   UNNAMED    268.01
  EP011993    ADRIAN    641.79
  EP021993   BEATRIZ    274.11
  EP031993   UNNAMED   1186.04
  EP041993    CALVIN   1105.04
  EP051993      DORA   1577.73
  EP061993    EUGENE   2850.53
  CP011993     KEONI   4282.47
  EP071993  FERNANDA   3301.08
  EP081993      GREG   2350.74
  EP091993    HILARY   1758.36
  EP101993     IRWIN    441.67
  EP111993      JOVA   1575.93
  EP121993   KENNETH   2066.57
  EP131993     LIDIA   1958.96
  EP141993   UNNAMED    749.39
  EP151993       MAX    464.25
  EP161993     NORMA    682.23
  EP171993   UNNAMED    517.76
  EP011994    ALETTA   1127.97
  EP021994       BUD    658.77
  EP031994  CARLOTTA   1692.68
  EP041994    DANIEL   1943.38
  EP051994    EMILIA   2252.80
  EP061994     FABIO   1670.06
  EP071994     GILMA   3308.48
  EP081994        LI   4158.68
  EP091994    HECTOR    632.30
  CP011994   UNNAMED   1149.47
  EP111994    ILEANA   1254.48
  EP101994      JOHN   7243.37
  EP121994   UNNAMED    860.01
  EP131994    KRISTY   2363.42
  EP141994      LANE   1980.73
  CP021994      MELE    981.55
  EP151994    MIRIAM   1404.15
  EP161994    NORMAN    615.73
  EP171994    OLIVIA   1333.33
  EP181994      PAUL    615.73
  EP191994      ROSA   1067.36
  CP031994      NONA    859.59
  EP011995   UNNAMED    670.86
  EP021995    ADOLPH    620.33
  EP031995   BARBARA   2437.17
  EP041995     COSME   1037.11
  EP051995    DALILA   1292.54
  EP061995     ERICK    866.31
  EP071995   FLOSSIE   1072.92
  EP081995       GIL   1383.10
  EP091995 HENRIETTE   1598.09
  EP101995    ISMAEL    961.85
  EP111995  JULIETTE   1284.20
  EP011996   UNNAMED    774.54
  EP021996   UNNAMED    391.70
  EP031996      ALMA    704.17
  EP041996     BORIS    857.06
  EP051996  CRISTINA    684.34
  EP061996   UNNAMED    134.56
  EP071996   DOUGLAS   2402.72
  EP081996     ELIDA    933.79
  CP011996   UNNAMED   1166.73
  EP091996    FAUSTO   1147.12
  EP101996 GENEVIEVE   1129.37
  EP111996    HERNAN    821.23
  EP121996   UNNAMED   1126.64
  EP011997    ANDRES    863.71
  EP021997    BLANCA    843.20
  EP031997   UNNAMED    661.82
  EP041997    CARLOS    647.78
  EP051997   UNNAMED    846.66
  EP061997   DOLORES   2159.47
  EP071997   ENRIQUE   1562.82
  EP081997   FELICIA   2475.78
  CP011997   UNNAMED    303.75
  EP091997 GUILLERMO   6665.27
  EP101997     HILDA   1052.31
  EP111997   IGNACIO   1039.88
  EP121997    JIMENA    828.52
  CP021997     OLIWA   4600.88
  EP131997     KEVIN    867.03
  EP141997     LINDA   1533.23
  EP151997     MARTY    317.08
  EP161997      NORA   1818.83
  EP171997      OLAF   2793.58
  CP031997   UNNAMED    856.98
  EP181997   PAULINE    821.22
  CP041997   UNNAMED    546.20
  EP191997      RICK    921.26
  CP051997      PAKA   4058.35
  EP011998    AGATHA   1190.28
  EP021998   UNNAMED    565.18
  EP031998      BLAS   2318.15
  EP041998     CELIA   1044.97
  EP051998     DARBY   2558.02
  EP061998   ESTELLE   2800.65
  EP071998     FRANK    821.74
  EP081998 GEORGETTE   1340.13
  CP011998   UNNAMED    720.08
  EP091998    HOWARD   2292.22
  EP101998      ISIS    588.41
  EP111998    JAVIER    986.33
  EP121998   UNNAMED    103.95
  EP131998       KAY    472.14
  EP141998    LESTER   1591.81
  EP151998  MADELINE    451.55
  EP011999    ADRIAN    922.23
  EP021999   BEATRIZ   1873.52
  EP031999   UNNAMED    454.23
  EP041999   UNNAMED    760.84
  EP051999    CALVIN    488.11
  EP061999   UNNAMED    231.46
  EP071999      DORA   5667.75
  EP081999    EUGENE   2514.33
  EP091999   UNNAMED    315.81
  EP101999  FERNANDA   1115.33
  EP111999   UNNAMED    136.62
  EP121999      GREG    529.79
  EP131999    HILARY    851.95
  EP141999     IRWIN    468.84
  EP012000    ALETTA    664.30
  EP022000       BUD    596.08
  EP032000  CARLOTTA   1535.10
  EP042000   UNNAMED    247.19
  CP012000     UPANA   1550.07
  EP052000   UNNAMED    545.42
  EP062000    DANIEL   4377.96
  EP072000    EMILIA    885.19
  EP082000     FABIO    879.36
  EP092000     GILMA   1161.71
  EP102000    HECTOR   1265.91
  EP112000    ILEANA    724.44
  CP022000      WENE    369.07
  EP122000      JOHN    364.36
  EP132000    KRISTY    266.75
  EP142000      LANE   2030.81
  EP152000    MIRIAM    293.61
  EP162000    NORMAN    492.61
  EP172000    OLIVIA   1003.27
  EP182000      PAUL   1203.84
  EP192000      ROSA    893.26
  EP012001    ADOLPH    925.92
  EP022001   BARBARA   2086.44
  EP032001     COSME    536.10
  EP042001     ERICK    777.41
  EP052001    DALILA   1707.02
  EP062001   UNNAMED    305.58
  EP072001   FLOSSIE    945.66
  EP082001       GIL   1169.25
  EP092001 HENRIETTE   1538.62
  CP012001   UNNAMED    500.49
  EP102001       IVO   1263.75
  EP112001  JULIETTE   2032.29
  EP122001      KIKO    807.55
  CP022001   UNNAMED   1053.54
  EP132001    LORENA    621.39
  EP142001   UNNAMED    171.51
  EP152001    MANUEL   1574.66
  EP162001     NARDA   1329.32
  EP172001    OCTAVE    733.72
  EP012002      ALMA   1201.67
  EP022002     BORIS    237.36
  EP032002   UNNAMED    663.37
  EP042002  CRISTINA   1503.09
  EP052002   DOUGLAS   2015.43
  EP062002     ELIDA   2563.61
  EP072002   UNNAMED    558.92
  EP082002    FAUSTO   4235.66
  CP012002     ALIKA   1827.03
  CP022002       ELE   1357.71
  EP092002 GENEVIEVE   1236.09
  EP102002    HERNAN   1489.01
  EP112002   UNNAMED    645.96
  EP122002    ISELLE    972.38
  EP132002     JULIO    350.59
  EP142002     KENNA   1194.70
  EP152002    LOWELL   1277.71
  CP032002      HUKO   1731.27
  EP162002   UNNAMED    447.20
  EP012003    ANDRES   2368.50
  EP022003    BLANCA    490.65
  EP032003    CARLOS    430.11
  EP042003   DOLORES    628.92
  EP052003   ENRIQUE   1500.16
  EP062003   FELICIA   2288.84
  EP072003 GUILLERMO   1515.10
  EP082003     HILDA   1184.80
  CP012003   UNNAMED   1610.93
  EP092003   IGNACIO    527.18
  EP102003    JIMENA   3141.95
  EP112003     KEVIN    962.69
  EP122003     LINDA   1046.57
  EP132003     MARTY   1186.89
  EP142003      NORA   1026.66
  EP152003      OLAF    776.63
  EP162003  PATRICIA    981.10
  EP012004    AGATHA    421.51
  EP022004   UNNAMED    635.81
  CP012004   UNNAMED    657.17
  EP032004      BLAS   1588.01
  EP042004     CELIA   1402.62
  EP052004     DARBY   1759.22
  EP062004   UNNAMED    105.65
  EP072004   ESTELLE   1389.74
  EP082004     FRANK    779.96
  EP092004   UNNAMED    928.03
  EP102004 GEORGETTE   2358.28
  EP112004    HOWARD   2055.90
  EP122004      ISIS   1877.65
  EP132004    JAVIER   1869.97
  EP142004       KAY    597.56
  EP152004    LESTER    269.51
  EP162004   UNNAMED    451.30
  EP012005    ADRIAN    528.91
  EP022005   BEATRIZ    859.27
  EP032005    CALVIN   1672.71
  EP042005      DORA    575.80
  EP052005    EUGENE    790.83
  CP012005       ONE    537.82
  EP062005  FERNANDA   1664.22
  EP072005      GREG    599.35
  EP082005    HILARY   2061.06
  EP092005     IRWIN   1331.67
  EP102005      JOVA   2605.22
  EP112005   KENNETH   2384.09
  EP122005     LIDIA    179.67
  EP132005       MAX   1044.89
  EP142005     NORMA   1057.98
  EP152005      OTIS    971.35
  EP162005   SIXTEEN   1143.46
  EP012006    ALETTA    335.78
  EP022006       TWO    248.29
  EP032006       BUD   2080.51
  EP042006  CARLOTTA   1805.77
  EP052006    DANIEL   2603.52
  EP062006    EMILIA   1905.87
  EP072006     FABIO   1713.30
  EP082006     GILMA    588.01
  EP092006    HECTOR   1884.41
  CP012006      IOKE   5433.09
  EP102006    ILEANA   1420.87
  EP112006      JOHN   1518.84
  EP122006    KRISTY   1339.59
  EP132006      LANE    777.46
  EP142006    MIRIAM    555.92
  CP022006       TWO   2148.98
  CP032006     THREE    397.08
  EP152006    NORMAN   1240.13
  EP162006    OLIVIA   1027.96
  CP042006      FOUR   1345.19
  EP172006      PAUL    945.70
  EP182006  EIGHTEEN    314.18
  EP192006      ROSA    254.96
  EP202006    TWENTY     85.51
  EP212006    SERGIO    624.30
  EP012007     ALVIN   1053.42
  EP022007   BARBARA    406.85
  EP032007     THREE    495.32
  EP042007      FOUR    414.78
  EP052007      FIVE    451.27
  EP062007     COSME   3183.77
  EP072007    DALILA   1353.44
  EP082007     ERICK    305.89
  EP092007   FLOSSIE   2097.16
  EP102007       GIL    898.30
  EP112007 HENRIETTE   1437.83
  EP122007       IVO    944.25
  EP132007  THIRTEEN    688.22
  EP142007  JULIETTE    994.95
  EP152007      KIKO   1677.83
  EP012008      ALMA    309.37
  EP022008     BORIS   1840.18
  EP032008  CRISTINA    940.73
  EP042008   DOUGLAS    679.93
  EP052008      FIVE    316.57
  EP062008     ELIDA   3018.01
  EP072008    FAUSTO   2049.06
  EP082008 GENEVIEVE   2346.94
  EP092008    HERNAN   2383.28
  CP012008      KIKA   3198.10
  EP102008    ISELLE   1374.63
  EP112008     JULIO    702.48
  EP122008    KARINA    250.15
  EP132008    LOWELL    884.45
  EP142008     MARIE   2308.38
  EP152008   NORBERT   1646.64
  EP162008     ODILE   1067.81
  EP172008 SEVENTEEN    876.47
  EP182008      POLO    687.87
  EP012009       ONE    310.49
  EP022009    ANDRES    511.08
  EP032009    BLANCA   1166.81
  EP042009    CARLOS   1476.85
  EP052009   DOLORES   1832.74
  EP062009      LANA   1336.27
  EP072009   ENRIQUE   1314.29
  EP082009   FELICIA   2034.23
  EP092009      NINE   1306.84
  CP012009      MAKA   1944.68
  EP102009 GUILLERMO   3366.57
  EP112009     HILDA   2635.68
  EP122009   IGNACIO   1113.02
  EP132009    JIMENA   1563.91
  CP022009       TWO   1443.58
  EP142009     KEVIN   1525.74
  EP152009     LINDA   1094.72
  EP162009     MARTY   1273.69
  EP172009      NORA   1265.76
  EP182009      OLAF    634.73
  EP192009  PATRICIA    567.74
  EP202009      RICK   1503.30
  CP032009      NEKI   1607.63
  EP012010    AGATHA    255.73
  EP022010       TWO     78.62
  EP032010      BLAS   1307.93
  EP042010     CELIA   1927.15
  EP052010     DARBY   1407.97
  EP062010       SIX   1064.27
  EP072010   ESTELLE   1115.28
  EP082010     EIGHT    481.76
  EP092010     FRANK   1309.38
  EP102010       TEN    344.18
  EP112010    ELEVEN    186.26
  EP122010 GEORGETTE    539.46
  CP012010     OMEKA   1867.58
  EP012011    ADRIAN   1226.83
  EP022011   BEATRIZ    678.85
  EP032011    CALVIN   1335.25
  EP042011      DORA   1880.55
  EP052011    EUGENE   2680.35
  EP062011  FERNANDA   1652.10
  EP072011      GREG   1658.09
  EP082011     EIGHT    360.46
  EP092011    HILARY   2057.70
  EP102011      JOVA   1168.37
  EP112011     IRWIN   2081.23
  EP122011    TWELVE    773.68
  EP132011   KENNETH   1967.21
  EP012012    ALETTA    903.55
  EP022012       BUD   1095.03
  EP032012  CARLOTTA    774.33
  EP042012    DANIEL   3047.76
  EP052012    EMILIA   3267.38
  EP062012     FABIO   1933.04
  EP072012     GILMA   1227.97
  EP082012    HECTOR   1017.61
  EP092012    ILEANA   2330.02
  EP102012      JOHN    991.72
  EP112012    KRISTY   1424.19
  EP122012      LANE    817.51
  EP132012    MIRIAM   1372.83
  EP142012    NORMAN    402.16
  EP152012    OLIVIA    608.84
  EP162012      PAUL   1113.18
  EP172012      ROSA    504.79
  EP012013     ALVIN    905.38
  EP022013   BARBARA    347.44
  EP032013     COSME   2161.49
  EP042013    DALILA   1178.32
  EP052013     ERICK   1111.15
  EP062013   FLOSSIE   2212.24
  EP072013       GIL   1797.58
  EP082013 HENRIETTE   2613.41
  CP012013      PEWA   2192.00
  CP022013     UNALA   2405.04
  CP032013     THREE   3941.05
  EP092013       IVO   1176.46
  EP102013  JULIETTE    802.16
  EP112013      KIKO    576.68
  EP122013    LORENA    667.18
  EP132013    MANUEL    780.79
  EP142013     NARDA    967.84
  EP152013    OCTAVE    948.30
  EP162013 PRISCILLA    875.03
  EP172013   RAYMOND   1699.76
  EP182013     SONIA    611.98
  EP012014    AMANDA    690.11
  EP022014     BORIS    275.11
  EP032014  CRISTINA   1198.19
  EP042014   DOUGLAS   1461.33
  EP052014     ELIDA    209.74
  EP062014    FAUSTO    862.23
  CP012014      WALI    390.05
  EP072014 GENEVIEVE   5320.84
  EP082014    HERNAN   1438.69
  EP092014    ISELLE   2856.16
